timestamp,out_1_header.stamp.sec,out_1_header.stamp.nanosec,out_1_header.frame_id,out_1_val,out_1_speed,out_2_header.stamp.sec,out_2_header.stamp.nanosec,out_2_header.frame_id,out_2_val,out_2_speed,out_3_header.stamp.sec,out_3_header.stamp.nanosec,out_3_header.frame_id,out_3_val,out_3_speed,out_4_header.stamp.sec,out_4_header.stamp.nanosec,out_4_header.frame_id,out_4_val,out_4_speed,out_5_header.stamp.sec,out_5_header.stamp.nanosec,out_5_header.frame_id,out_5_val,out_5_speed,out_6_header.stamp.sec,out_6_header.stamp.nanosec,out_6_header.frame_id,out_6_val,out_6_speed,aimooe_coord_header.stamp.sec,aimooe_coord_header.stamp.nanosec,aimooe_coord_header.frame_id,aimooe_coord_position.x,aimooe_coord_position.y,aimooe_coord_position.z,aimooe_coord_orientation.x,aimooe_coord_orientation.y,aimooe_coord_orientation.z,aimooe_coord_mean_error
2026-01-23 10:44:31.444050,1769136271,428473335,1,209861,0,1769136271,431844243,2,230944,-10,1769136271,435138538,3,202775,9,1769136271,438509495,4,211113,28,1769136271,441781079,5,195710,-48,1769136271,425174660,6,206543,-59,1769136271,440142272,X6-tool2,-1.9795672321144648,1.0131404115134834,43.98195493309872,-0.0048285006566096,-0.049280319052768265,-0.11656349842306025,0.02250162698328495
2026-01-23 10:44:31.479115,1769136271,468470261,1,209866,0,1769136271,471844369,2,230900,0,1769136271,475134624,3,202819,5,1769136271,478508842,4,211240,30,1769136271,461804998,5,195579,-62,1769136271,465175686,6,206290,-64,1769136271,440142272,X6-tool2,-1.9795672321144648,1.0131404115134834,43.98195493309872,-0.0048285006566096,-0.049280319052768265,-0.11656349842306025,0.02250162698328495
2026-01-23 10:44:31.514167,1769136271,508460888,1,209872,0,1769136271,511790954,2,230839,-22,1769136271,495123482,3,202835,10,1769136271,498466329,4,211295,31,1769136271,501786885,5,195392,-42,1769136271,505128042,6,206021,-67,1769136271,440142272,X6-tool2,-1.9795672321144648,1.0131404115134834,43.98195493309872,-0.0048285006566096,-0.049280319052768265,-0.11656349842306025,0.02250162698328495
2026-01-23 10:44:31.549033,1769136271,548453814,1,209883,1,1769136271,531788233,2,230823,-10,1769136271,535117409,3,202885,3,1769136271,538455165,4,211437,27,1769136271,541765531,5,195189,-37,1769136271,545119788,6,205752,-66,1769136271,540198376,X6-tool2,-1.97941874844891,1.0569006771084524,43.989363899968225,-0.004645057482991266,-0.04905796261840141,-0.11681531356645476,0.023807844147086143
2026-01-23 10:44:31.584081,1769136271,568469343,1,209894,3,1769136271,571829360,2,230729,-31,1769136271,575124605,3,202934,13,1769136271,578464762,4,211575,40,1769136271,581785608,5,194958,-65,1769136271,565175128,6,205615,-66,1769136271,540198376,X6-tool2,-1.97941874844891,1.0569006771084524,43.989363899968225,-0.004645057482991266,-0.04905796261840141,-0.11681531356645476,0.023807844147086143
2026-01-23 10:44:31.619152,1769136271,608456329,1,209910,0,1769136271,611845668,2,230669,-17,1769136271,615121462,3,202961,5,1769136271,618507711,4,211707,34,1769136271,601766036,5,194865,-49,1769136271,605122063,6,205367,-57,1769136271,540198376,X6-tool2,-1.97941874844891,1.0569006771084524,43.989363899968225,-0.004645057482991266,-0.04905796261840141,-0.11681531356645476,0.023807844147086143
2026-01-23 10:44:31.654239,1769136271,648471797,1,209927,5,1769136271,651844714,2,230592,-18,1769136271,635123570,3,202989,10,1769136271,638510759,4,211789,42,1769136271,641808694,5,194623,-69,1769136271,645174992,6,205153,-45,1769136271,640707146,X6-tool2,-1.9622551803929897,1.0420293244846097,43.96041307704568,-0.0036175038965554265,-0.04947170311274831,-0.11676250816365283,0.025672277435660362
2026-01-23 10:44:31.689364,1769136271,688456533,1,209949,4,1769136271,671824892,2,230559,-18,1769136271,675121267,3,203016,9,1769136271,678468414,4,211910,29,1769136271,681785660,5,194420,-59,1769136271,685127496,6,204928,-47,1769136271,640707146,X6-tool2,-1.9622551803929897,1.0420293244846097,43.96041307704568,-0.0036175038965554265,-0.04947170311274831,-0.11676250816365283,0.025672277435660362
2026-01-23 10:44:31.724190,1769136271,708460701,1,209960,1,1769136271,711847369,2,230515,-10,1769136271,715140275,3,203082,14,1769136271,718510332,4,212053,34,1769136271,721802127,5,194200,-56,1769136271,705174916,6,204824,-52,1769136271,640707146,X6-tool2,-1.9622551803929897,1.0420293244846097,43.96041307704568,-0.0036175038965554265,-0.04947170311274831,-0.11676250816365283,0.025672277435660362
2026-01-23 10:44:31.759254,1769136271,748474659,1,210004,14,1769136271,751846546,2,230488,-7,1769136271,755137432,3,203148,19,1769136271,758508699,4,212206,45,1769136271,741819866,5,194106,-44,1769136271,745175793,6,204576,-50,1769136271,740490170,X6-tool2,-1.883685875967242,1.0265961979573843,44.040459836633744,-0.0035034580729933476,-0.04851364763242029,-0.11685599730401888,0.027256647124886513
