index,x,y,z
34,-4.82709,8.39117,-42.654
34,-4.948,8.3379,-42.5534
34,-4.73844,8.357,-42.7204
34,-4.86939,8.39826,-42.6223
34,-4.74741,8.39055,-42.6998
34,-4.7187,8.38459,-42.7709
34,-4.81445,8.30831,-42.6237
34,-4.94588,8.38186,-42.5333
34,-4.70753,8.39382,-42.7322
34,-4.91326,8.44934,-42.5241
34,-4.81943,8.44101,-42.6295
36,-6.44578,3.84648,-41.8384
36,-6.48575,3.85785,-41.8303
36,-6.30522,3.78861,-41.962
36,-6.28713,3.72556,-41.9305
36,-6.26017,3.7212,-42.025
36,-6.44904,3.83306,-41.8233
36,-6.2709,3.74327,-41.9812
36,-6.36781,3.82996,-41.8989
36,-6.32184,3.81342,-41.8785
36,-6.52047,3.88953,-41.7166
36,-6.37813,3.78637,-41.8723
36,-6.43531,3.92475,-41.7846
36,-6.35045,3.89878,-41.8998
36,-6.39381,3.71379,-41.8934
36,-6.39863,3.86785,-41.8492
36,-6.26097,3.82447,-41.9642
36,-6.44904,3.79996,-41.8225
36,-6.37341,3.85491,-41.9057
36,-6.3947,3.86987,-41.8975
38,-6.44545,12.8716,-39.388
38,-6.46247,12.8957,-39.3577
38,-6.37202,12.9737,-39.4464
38,-6.4498,12.8765,-39.3446
38,-6.36715,12.8306,-39.4246
38,-6.32767,12.9189,-39.4822
38,-6.34965,12.9009,-39.4302
38,-6.21759,12.8417,-39.5484
38,-6.27204,12.8685,-39.5166
38,-6.41554,12.9143,-39.388
38,-6.31714,12.9462,-39.4564
38,-6.47245,12.9114,-39.3836
38,-6.37803,12.9598,-39.3834
38,-6.34799,12.9637,-39.4801
38,-6.47086,12.997,-39.3759
38,-6.36458,12.8878,-39.5023
38,-6.43553,12.9031,-39.3636
38,-6.37561,12.8445,-39.4767
38,-6.41838,12.9813,-39.3723
40,0.595303,9.2599,-40.5504
40,0.636599,9.21014,-40.5713
40,0.682976,9.20266,-40.6815
40,0.572201,9.23333,-40.5462
40,0.502023,9.30035,-40.4049
40,0.583583,9.15583,-40.5379
40,0.432797,9.20792,-40.4434
40,0.485395,9.19097,-40.4536
40,0.657424,9.23167,-40.5875
40,0.530167,9.27418,-40.4584
40,0.482731,9.25379,-40.4571
40,0.691895,9.14071,-40.6177
40,0.361486,9.19733,-40.3034
40,0.617668,9.20223,-40.5296
40,0.638149,9.31731,-40.6018
40,0.6842,9.19017,-40.6399
40,0.539967,9.20826,-40.4323
40,0.520947,9.17129,-40.5207
40,0.550234,9.11117,-40.4937
42,11.2243,6.10239,-40.7481
42,11.2762,6.01939,-40.7189
42,11.3506,6.02476,-40.8036
42,11.3206,5.9646,-40.7751
42,11.1964,6.03192,-40.6459
42,11.3619,6.02034,-40.7641
42,11.2564,5.97149,-40.7121
42,11.1975,6.03441,-40.6075
42,11.3317,6.02047,-40.8154
42,11.3226,6.05744,-40.8214
42,11.3906,6.07806,-40.7899
42,11.2195,6.1173,-40.6337
42,11.1735,6.05865,-40.6905
42,11.1861,6.00635,-40.672
42,11.2676,6.00423,-40.7271
42,11.1909,5.96976,-40.6995
42,11.3896,5.92254,-40.8321
42,11.254,5.90645,-40.7686
42,11.3539,6.0049,-40.8022
44,11.4976,4.47601,-41.1193
44,11.4361,4.39598,-41.1145
44,11.4412,4.50898,-41.1091
44,11.4679,4.55477,-41.1121
44,11.3939,4.48189,-41.057
44,11.368,4.51679,-41.0909
44,11.5412,4.40636,-41.1984
44,11.4566,4.47752,-41.1079
44,11.3728,4.38588,-41.0439
44,11.4116,4.45887,-41.1112
44,11.2824,4.36265,-41.0042
44,11.3049,4.43729,-41.0228
44,11.5269,4.41976,-41.1899
44,11.4539,4.48958,-41.1028
44,11.405,4.47758,-41.0648
44,11.3317,4.43603,-40.9737
44,11.4072,4.47153,-41.0527
44,11.4627,4.43739,-41.1331
44,11.4151,4.47916,-41.0932
46,9.80785,7.45834,-41.8406
46,9.65131,7.5852,-41.6872
46,9.64141,7.52725,-41.6659
46,9.61554,7.57366,-41.6823
46,9.68773,7.6085,-41.636
46,9.69084,7.54823,-41.6766
46,9.68818,7.61577,-41.7107
46,9.69616,7.47496,-41.758
46,9.80128,7.59055,-41.782
46,9.62376,7.5627,-41.6658
46,9.71878,7.49393,-41.7225
46,9.6303,7.49732,-41.6876
46,9.73357,7.55654,-41.7543
46,9.6555,7.50183,-41.689
46,9.71644,7.54158,-41.755
46,9.74968,7.45453,-41.7605
46,9.73408,7.59916,-41.7523
46,9.55676,7.54425,-41.5833
46,9.75842,7.44443,-41.7198
48,13.2244,7.44138,-40.1254
48,13.5406,7.39863,-40.4336
48,13.321,7.37096,-40.2646
48,13.3526,7.37626,-40.2609
48,13.2943,7.39756,-40.1472
48,13.5388,7.33888,-40.4001
48,13.406,7.45589,-40.2651
48,13.3432,7.36192,-40.2446
48,13.5281,7.35524,-40.4072
48,13.4776,7.44814,-40.3363
48,13.3782,7.3476,-40.2595
48,13.4852,7.41069,-40.3846
48,13.4244,7.32675,-40.3407
48,13.4738,7.29452,-40.2842
48,13.3251,7.41095,-40.1672
48,13.4218,7.27568,-40.31
48,13.4077,7.37484,-40.277
48,13.4103,7.3258,-40.2845
48,13.3761,7.41726,-40.2424
50,10.9975,4.84364,-41.3688
50,11.0767,4.82184,-41.4561
50,11.0944,4.69478,-41.4918
50,11.1683,4.78698,-41.5475
50,11.1939,4.78623,-41.5004
50,11.1667,4.73155,-41.5128
50,11.1225,4.74356,-41.4448
50,11.1865,4.80337,-41.5615
50,11.2345,4.73324,-41.5968
50,11.0963,4.80859,-41.4684
50,11.1664,4.83489,-41.5276
50,11.0893,4.7881,-41.4931
50,11.2031,4.82175,-41.5844
50,11.1657,4.88056,-41.4807
50,11.1621,4.77209,-41.5141
50,11.0145,4.7687,-41.3721
50,11.107,4.83015,-41.4791
50,10.9992,4.81535,-41.3613
50,11.1684,4.71459,-41.4951
52,9.13894,7.78014,-42.095
52,9.14004,7.83711,-42.026
52,9.10731,7.83499,-42.0032
52,9.16836,7.81024,-42.0334
52,9.25076,7.77148,-42.1379
52,9.13734,7.76294,-41.9859
52,9.29104,7.8188,-42.2021
52,9.26785,7.76134,-42.141
52,9.11214,7.80366,-42.0161
52,9.16981,7.88052,-42.0022
52,9.15943,7.87476,-42.0169
52,9.18604,7.80889,-42.0342
52,9.13268,7.78059,-42.0456
52,9.09016,7.77854,-41.9885
52,9.07864,7.77227,-42.0211
52,9.13425,7.89972,-42.0521
52,9.17114,7.76097,-42.0356
52,9.24402,7.75532,-42.0836
52,9.13823,7.784,-42.0353
54,12.3345,9.12432,-41.4912
54,12.2824,9.13677,-41.4513
54,12.3541,9.11121,-41.602
54,12.3374,9.11624,-41.4583
54,12.2201,9.07378,-41.4655
54,12.3091,9.08812,-41.4215
54,12.2727,9.10217,-41.4439
54,12.2825,9.11608,-41.496
54,12.2824,9.10122,-41.4597
54,12.3386,9.06409,-41.5952
54,12.307,9.03891,-41.4701
54,12.2896,9.0351,-41.4604
54,12.176,9.16576,-41.3714
54,12.3395,9.1388,-41.5273
54,12.0993,9.1676,-41.3409
54,12.2081,9.18149,-41.4665
54,12.214,9.21746,-41.4085
54,12.2453,9.15968,-41.4463
54,12.186,9.07378,-41.4444
56,11.1754,5.265,-41.588
56,11.208,5.19759,-41.5929
56,11.2288,5.18839,-41.671
56,11.1897,5.23057,-41.6324
56,11.2452,5.19501,-41.6686
56,11.2193,5.26266,-41.6428
56,11.3213,5.25081,-41.6764
56,11.2719,5.26357,-41.6938
56,11.2322,5.21974,-41.6513
56,11.0565,5.33377,-41.5234
56,11.2515,5.23272,-41.6784
56,11.2141,5.16791,-41.628
56,11.2167,5.22976,-41.6209
56,11.2238,5.21234,-41.6332
56,11.36,5.17568,-41.7984
56,11.3507,5.19873,-41.7658
56,11.1715,5.19793,-41.6679
56,11.0904,5.22282,-41.5432
56,11.2172,5.20986,-41.6186
58,10.333,8.3208,-41.1216
58,10.3248,8.32824,-41.1261
58,10.1517,8.31395,-40.8962
58,10.263,8.37904,-41.0347
58,10.209,8.34913,-40.9769
58,10.3488,8.31923,-41.1497
58,10.2221,8.39232,-41.0478
58,10.3093,8.2776,-41.0962
58,10.3024,8.37014,-41.0968
58,10.2926,8.34693,-41.083
58,10.3809,8.46577,-41.1311
58,10.371,8.32327,-41.0858
58,10.3237,8.31921,-41.1292
58,10.2649,8.32951,-41.0303
58,10.2252,8.43269,-41.0389
58,10.2524,8.34624,-41.042
58,10.284,8.34046,-41.0886
58,10.2585,8.39324,-41.0503
58,10.262,8.38625,-41.0154
60,9.97105,13.6433,-38.452
60,9.87435,13.6022,-38.4379
60,9.89216,13.5668,-38.4438
60,9.95422,13.607,-38.4016
60,9.95003,13.5617,-38.5319
60,9.91352,13.5698,-38.3707
60,9.88041,13.6646,-38.3912
60,9.71979,13.6486,-38.2545
60,9.97689,13.5619,-38.446
60,9.92755,13.6023,-38.4161
60,9.84008,13.5899,-38.2563
60,10.0166,13.5172,-38.4089
60,9.85029,13.531,-38.4258
60,9.95137,13.5488,-38.4761
60,9.92806,13.6587,-38.4364
60,9.87302,13.6262,-38.4228
60,9.78728,13.6437,-38.2953
60,9.78678,13.6484,-38.2921
60,9.92686,13.585,-38.4531
