index,x,y,z
33,2.05835,-1.13846,-43.2106
34,0.562512,-21.1255,-40.2237
34,0.608907,-21.1345,-40.2736
34,0.521418,-21.1918,-40.1559
34,0.63223,-21.1172,-40.286
34,0.558371,-21.1447,-40.2425
34,0.565747,-21.1115,-40.1995
34,0.574741,-21.1893,-40.2172
34,0.51079,-21.0846,-40.1869
34,0.51238,-21.192,-40.1695
34,0.549757,-21.1328,-40.2031
34,0.589657,-21.13,-40.236
34,0.576563,-21.1994,-40.2121
34,0.480919,-21.2151,-40.1445
34,0.627394,-21.0999,-40.2754
34,0.530055,-21.2221,-40.1553
34,0.607266,-21.1003,-40.2763
34,0.586441,-21.1722,-40.2138
34,0.518396,-21.1711,-40.1281
34,0.559599,-21.1481,-40.2509
35,1.17272,-1.43853,-45.0911
35,1.14626,-1.38651,-45.0477
35,1.16801,-1.42409,-45.0542
35,1.11225,-1.42589,-45.0241
35,1.12346,-1.45214,-45.0363
35,1.09683,-1.47909,-45.0311
35,1.11907,-1.40185,-45.0196
35,1.14229,-1.39613,-45.0404
35,1.12741,-1.39829,-45.027
35,1.14055,-1.45161,-45.0224
35,1.12481,-1.4336,-45.0002
35,1.19847,-1.36966,-45.1052
35,1.14521,-1.42831,-45.0773
35,1.16363,-1.33953,-45.0863
35,1.09652,-1.40799,-45.0225
35,1.1239,-1.43975,-44.9998
35,1.16683,-1.4014,-45.1017
35,1.12968,-1.47126,-45.0687
35,1.09084,-1.42954,-45.0107
36,5.8528,-10.6081,-36.3611
36,5.85763,-10.6189,-36.3343
36,5.8965,-10.6547,-36.3676
36,5.88484,-10.6092,-36.3504
36,5.91531,-10.6049,-36.3331
36,5.89215,-10.6077,-36.3776
36,5.91063,-10.6232,-36.3373
36,5.88282,-10.6047,-36.3622
36,5.84786,-10.6443,-36.3326
36,5.91726,-10.5986,-36.3986
36,5.89717,-10.6201,-36.3476
36,5.81076,-10.689,-36.3053
36,5.88557,-10.6328,-36.3808
36,5.814,-10.6478,-36.2654
36,5.86165,-10.6708,-36.3286
36,5.87643,-10.6311,-36.3147
36,5.80767,-10.6528,-36.2907
36,5.96269,-10.6234,-36.3683
36,5.88967,-10.6517,-36.3431
37,4.09623,3.81263,-41.3511
37,4.03033,3.82947,-41.2896
37,3.99753,3.77452,-41.2836
37,4.0118,3.76547,-41.2942
37,4.03522,3.8308,-41.3012
37,4.09228,3.84527,-41.3428
37,4.05606,3.7697,-41.3067
37,4.04554,3.82895,-41.2818
37,4.10015,3.83794,-41.3524
37,4.04919,3.83173,-41.336
37,4.11887,3.80748,-41.3798
37,4.03935,3.79374,-41.3434
37,4.08373,3.79011,-41.3207
37,4.07216,3.74474,-41.3494
37,4.106,3.80917,-41.3476
