header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=46800458)",,[ 0.02556158 -0.79723571  0.29660537 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=56970065)",,[ 0.02555839 -0.79723896  0.29661459 -2.98867264 -0.69384615 -1.60693572],[0. 0. 0. 0. 0. 0.],"[ 3.37255510e-05  1.40377475e-05 -2.41003465e-05  6.50240358e-08
  3.54139567e-09  4.78287637e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=57002056)",,[ 0.02556153 -0.79723576  0.29660586 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=67154843)",,[ 0.02555858 -0.79723889  0.29661432 -2.98867251 -0.69384562 -1.60693566],[0. 0. 0. 0. 0. 0.],"[ 1.55329965e-05  1.49144708e-05 -2.52232965e-05  7.63872769e-08
 -8.72489329e-09  1.14422255e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=67215135)",,[ 0.02556142 -0.79723584  0.2966068  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=77380872)",,[ 0.02555896 -0.79723881  0.29661424 -2.9886721  -0.69384529 -1.60693572],[0. 0. 0. 0. 0. 0.],"[ 3.72299379e-05  1.35689510e-05  1.05480318e-05  4.89023313e-08
 -1.52912190e-08  2.86740278e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=77416063)",,[ 0.02556119 -0.79723604  0.29660888 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=87570520)",,[ 0.02555935 -0.7972388   0.29661426 -2.9886718  -0.69384523 -1.60693553],[0. 0. 0. 0. 0. 0.],"[ 5.29698999e-05  2.25974897e-06  7.25353851e-06  6.94756507e-09
 -3.33116626e-09  8.37704421e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=87692204)",,[ 0.02556106 -0.79723615  0.29661006 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=97887042)",,[ 0.02555952 -0.79723866  0.29661428 -2.98867173 -0.69384472 -1.60693549],[0. 0. 0. 0. 0. 0.],"[ 1.30301421e-05  9.15420367e-06  3.89126037e-05  7.88224764e-09
 -6.16872441e-09  1.11866224e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=97926674)",,[ 0.02556066 -0.79723648  0.2966136  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=108064360)",,[ 0.02555951 -0.79723867  0.29661471 -2.9886718  -0.69384448 -1.60693545],[0. 0. 0. 0. 0. 0.],"[ 1.26850753e-05 -5.35717258e-06  6.71556940e-05  7.89592419e-09
  2.67683102e-08  3.94482929e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=108109672)",,[ 0.02556051 -0.7972366   0.2966149  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=118269798)",,[ 0.02555909 -0.79723846  0.2966151  -2.98867186 -0.69384275 -1.60693619],[0. 0. 0. 0. 0. 0.],"[-3.15666808e-05  9.05695600e-06  6.61613953e-05  1.13189045e-07
  1.20427936e-08 -3.82105215e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=118303619)",,[ 0.02556042 -0.79723668  0.29661571 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=128442215)",,[ 0.02555905 -0.79723818  0.29661519 -2.98867179 -0.69384099 -1.60693641],[0. 0. 0. 0. 0. 0.],"[-1.39536082e-05  2.95483732e-05 -3.22092282e-06  1.89518062e-07
 -6.99550523e-09 -2.40216219e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=128479217)",,[ 0.02556023 -0.79723684  0.29661743 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=138615572)",,[ 0.02555903 -0.79723804  0.29661526 -2.98867141 -0.69383967 -1.60693704],[0. 0. 0. 0. 0. 0.],"[ 6.22673024e-06  1.04774596e-05  1.55951862e-05  9.13644260e-08
 -6.99544492e-08 -4.73580771e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=138662084)",,[ 0.02556008 -0.79723696  0.29661871 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=148809501)",,[ 0.02555881 -0.79723785  0.29661548 -2.98867146 -0.69383794 -1.60693754],[0. 0. 0. 0. 0. 0.],"[-3.27681316e-05  1.01476937e-05  6.84453105e-05  9.97292168e-08
 -1.35090525e-08 -5.83916418e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=148901404)",,[ 0.02555997 -0.79723705  0.2966197  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=159040750)",,[ 0.02555896 -0.79723758  0.29661543 -2.98867137 -0.69383568 -1.60693774],[0. 0. 0. 0. 0. 0.],"[ 7.35933231e-06  2.37150042e-05 -1.65044110e-06  2.28233387e-07
 -4.12810603e-08 -4.69068873e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=159077011)",,[ 0.02555995 -0.79723708  0.29661995 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=169210287)",,[ 0.0255589  -0.79723732  0.29661579 -2.98867161 -0.6938335  -1.6069379 ],[0. 0. 0. 0. 0. 0.],"[-6.29072400e-06  3.22672301e-05  3.20776568e-05  2.43221399e-07
  3.48716227e-09 -4.34314980e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=169240738)",,[ 0.02556004 -0.79723699  0.29661907 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=179370563)",,[ 0.02555902 -0.79723699  0.29661588 -2.98867205 -0.69383061 -1.60693767],[0. 0. 0. 0. 0. 0.],"[ 3.89127798e-05  3.37834771e-05 -2.04012623e-06  2.76980944e-07
  1.06482214e-08  1.48332421e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=179418765)",,[ 0.02556012 -0.79723693  0.29661837 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=189572142)",,[ 0.02555918 -0.79723684  0.29661597 -2.98867268 -0.69382875 -1.60693705],[0. 0. 0. 0. 0. 0.],"[1.65010469e-05 2.25924234e-05 2.84359222e-05 1.77909036e-07
 4.80326446e-08 3.46782772e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=189633164)",,[ 0.02556022 -0.79723685  0.29661752 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=199778040)",,[ 0.02555935 -0.79723672  0.2966161  -2.9886728  -0.69382753 -1.60693686],[0. 0. 0. 0. 0. 0.],"[ 4.24033862e-05  1.50331846e-05  3.11596976e-05  1.01235963e-07
 -1.66431675e-08  3.34629713e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=199838102)",,[ 0.02556031 -0.79723677  0.29661673 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=209969688)",,[ 0.02555935 -0.79723675  0.29661599 -2.98867302 -0.69382683 -1.60693671],[0. 0. 0. 0. 0. 0.],"[ 9.17805144e-06 -5.17733794e-06  9.27054401e-06  4.06559501e-08
  7.59293703e-11  3.37277285e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=209995819)",,[ 0.02556041 -0.79723669  0.29661582 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=220154286)",,[ 0.02555954 -0.7972367   0.29661596 -2.9886731  -0.69382634 -1.60693636],[0. 0. 0. 0. 0. 0.],"[ 4.77645429e-05 -2.75428625e-06 -1.20468095e-06  6.12662745e-09
  2.56543681e-08  9.60194644e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=220295071)",,[ 0.02556045 -0.79723666  0.29661548 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=230505330)",,[ 0.02555974 -0.79723668  0.29661577 -2.98867297 -0.69382582 -1.6069363 ],[0. 0. 0. 0. 0. 0.],"[ 3.94993382e-05  3.40239422e-06 -1.22428321e-05  2.86147629e-08
 -5.37854879e-09  4.83375408e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=230535601)",,[ 0.02556031 -0.79723677  0.29661667 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=240668997)",,[ 0.02555975 -0.79723668  0.29661559 -2.98867256 -0.69382549 -1.60693684],[0. 0. 0. 0. 0. 0.],"[ 4.93527591e-06 -7.29185747e-06  5.05639762e-07  2.61760685e-09
 -4.12789074e-08 -3.29325285e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=240708218)",,[ 0.02556006 -0.79723698  0.29661891 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=250872095)",,[ 0.02555975 -0.79723662  0.29661589 -2.98867238 -0.69382569 -1.60693687],[0. 0. 0. 0. 0. 0.],"[-5.01967525e-06  4.07840988e-06  5.76629840e-05 -5.17793663e-08
 -2.22570732e-08 -7.98025904e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=250903886)",,[ 0.02556    -0.79723703  0.2966195  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=261047282)",,[ 0.02555994 -0.79723661  0.29661591 -2.98867223 -0.69382541 -1.60693688],[0. 0. 0. 0. 0. 0.],"[ 1.26277548e-05  5.47849630e-06 -1.36208089e-05  8.10783959e-08
 -3.69586755e-08 -3.71425875e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=261096524)",,[ 0.02556011 -0.79723694  0.29661845 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=271374225)",,[ 0.02555995 -0.79723664  0.29661655 -2.98867213 -0.69382564 -1.60693694],[0. 0. 0. 0. 0. 0.],"[ 2.12073845e-05  6.58934798e-06  3.83778354e-05  1.05273845e-08
 -4.20356161e-08 -5.37738538e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=271426317)",,[ 0.02556039 -0.7972367   0.29661594 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=281572513)",,[ 0.02555996 -0.79723671  0.29661667 -2.98867244 -0.69382545 -1.6069366 ],[0. 0. 0. 0. 0. 0.],"[ 1.33694169e-05 -2.39808429e-06  1.28701892e-06  3.43571308e-08
  1.95186382e-08  2.62372772e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=281607505)",,[ 0.02556068 -0.79723646  0.29661341 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=291768131)",,[ 0.02555995 -0.79723664  0.2966166  -2.98867236 -0.69382494 -1.6069368 ],[0. 0. 0. 0. 0. 0.],"[-1.34196015e-05  1.60067438e-05 -1.36635144e-05  5.84749200e-08
  3.63351896e-09 -1.73994230e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=291799403)",,[ 0.0255608  -0.79723636  0.29661235 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=301945229)",,[ 0.02556015 -0.79723661  0.29661619 -2.98867233 -0.69382468 -1.60693647],[0. 0. 0. 0. 0. 0.],"[ 2.98863506e-05  7.18942115e-06 -3.40482637e-05  6.59339337e-09
  2.01642446e-08  7.45581190e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=301975980)",,[ 0.02556089 -0.79723628  0.2966115  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=312130997)",,[ 0.02556053 -0.79723652  0.29661549 -2.98867186 -0.69382384 -1.60693673],[0. 0. 0. 0. 0. 0.],"[ 4.39099920e-05  1.01792968e-05 -7.64116241e-05  9.39182337e-08
 -2.44593346e-08  2.26975565e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=312154017)",,[ 0.02556081 -0.79723636  0.29661227 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=322288883)",,[ 0.02556092 -0.79723655  0.29661516 -2.98867204 -0.69382387 -1.60693593],[0. 0. 0. 0. 0. 0.],"[ 3.53750020e-05 -8.56213294e-07 -5.84759138e-05  4.88732332e-08
  1.76241489e-08  5.39536758e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=322344795)",,[ 0.02556047 -0.79723664  0.29661526 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=332522793)",,[ 0.02556091 -0.7972365   0.29661527 -2.98867195 -0.6938241  -1.60693598],[0. 0. 0. 0. 0. 0.],"[1.86842449e-06 7.24718504e-06 4.37881121e-08 1.07756695e-08
 9.86779657e-09 1.29030217e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=332569874)",,[ 0.02556023 -0.79723684  0.29661743 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=342719251)",,[ 0.02556091 -0.79723652  0.29661549 -2.98867212 -0.69382438 -1.60693573],[0. 0. 0. 0. 0. 0.],"[-5.08751531e-06  5.29841210e-07  9.01016825e-06  8.57531293e-10
  1.42428310e-09 -9.46759097e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=342751452)",,[ 0.02556034 -0.79723675  0.29661647 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=352913178)",,[ 0.02556072 -0.79723653  0.29661605 -2.98867188 -0.69382508 -1.60693613],[0. 0. 0. 0. 0. 0.],"[-1.08620055e-05 -4.05163911e-06  4.24454841e-05 -8.70166324e-08
 -2.09705111e-08 -1.33771652e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=352977321)",,[ 0.02556091 -0.79723627  0.29661137 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=363128357)",,[ 0.02556035 -0.79723659  0.2966165  -2.98867173 -0.69382554 -1.60693671],[0. 0. 0. 0. 0. 0.],"[-4.83136739e-05 -6.29328474e-06  5.23976723e-05 -7.46309472e-08
 -4.69315097e-08 -8.18389371e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=363170499)",,[ 0.02556134 -0.79723591  0.29660754 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=373318925)",,[ 0.02556035 -0.79723663  0.29661599 -2.98867213 -0.69382513 -1.60693631],[0. 0. 0. 0. 0. 0.],"[-7.01257092e-06 -6.67466735e-06 -5.62796157e-05  2.44428039e-08
  2.66777288e-08  1.10563809e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=373349676)",,[ 0.02556245 -0.79723498  0.29659764 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=383475062)",,[ 0.02556034 -0.79723654  0.29661466 -2.98867236 -0.69382443 -1.60693614],[0. 0. 0. 0. 0. 0.],"[-1.35833824e-05  6.60157615e-06 -1.30009238e-04  5.04230738e-08
  3.65976950e-08  9.57651289e-10]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=383506123)",,[ 0.02556377 -0.79723389  0.29658592 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=393671290)",,[ 0.02556085 -0.79723626  0.29661192 -2.98867305 -0.6938226  -1.60693499],[0. 0. 0. 0. 0. 0.],"[ 5.19746546e-05  3.24151794e-05 -2.88807539e-04  1.78806715e-07
  3.82166690e-08  6.12835173e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=393719132)",,[ 0.02556482 -0.79723301  0.29657655 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=403870408)",,[ 0.02556128 -0.79723564  0.29660556 -2.9886752  -0.6938176  -1.60693282],[0. 0. 0. 0. 0. 0.],"[ 6.43084030e-05  7.28750916e-05 -7.16895894e-04  5.92101874e-07
  1.76692124e-07  1.16921287e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=403911000)",,[ 0.02556557 -0.79723238  0.29656989 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=414079177)",,[ 0.02556161 -0.79723459  0.29659619 -2.98867755 -0.69381043 -1.60693109],[0. 0. 0. 0. 0. 0.],"[ 4.52842461e-05  1.24178680e-04 -9.27606513e-04  7.42858421e-07
  1.63820717e-07  4.14333433e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=414108678)",,[ 0.02556617 -0.79723188  0.29656449 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=424254854)",,[ 0.02556166 -0.79723314  0.29658783 -2.98868005 -0.693806   -1.6069286 ],[0. 0. 0. 0. 0. 0.],"[-7.31308175e-07  1.38025795e-04 -8.08451924e-04  3.98800668e-07
  1.64865521e-07  7.00081032e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=424297455)",,[ 0.02556647 -0.79723163  0.29656182 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=434456092)",,[ 0.02556186 -0.79723235  0.29658241 -2.98868075 -0.69380964 -1.6069266 ],[0. 0. 0. 0. 0. 0.],"[ 3.44760400e-05  6.76857269e-05 -4.96582208e-04 -3.83363655e-07
  7.10477566e-08  1.87775231e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=434527495)",,[ 0.02556747 -0.79723079  0.29655295 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=444768775)",,[ 0.02556184 -0.79723238  0.29657976 -2.98867943 -0.69381834 -1.60692685],[0. 0. 0. 0. 0. 0.],"[ 1.31028938e-05  2.74510165e-06 -3.18469496e-04 -8.44302359e-07
 -5.76714888e-08  7.60358535e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=444835717)",,[ 0.0255687  -0.79722976  0.29654197 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=454977193)",,[ 0.02556177 -0.79723302  0.29657618 -2.98867453 -0.69383305 -1.60693112],[0. 0. 0. 0. 0. 0.],"[-3.04325819e-06 -5.46983553e-05 -4.02169139e-04 -1.45020191e-06
 -3.04016715e-07 -1.07153071e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=455006674)",,[ 0.02557    -0.79722868  0.29653042 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=465135760)",,[ 0.0255617  -0.7972338   0.29657068 -2.98866929 -0.69384873 -1.60693625],[0. 0. 0. 0. 0. 0.],"[-2.47013822e-05 -7.56316247e-05 -6.00814672e-04 -1.56032379e-06
 -3.03987503e-07 -1.71486715e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=465188492)",,[ 0.02557129 -0.79722761  0.29651894 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=475357239)",,[ 0.0255619  -0.79723446  0.29656373 -2.98866549 -0.69386476 -1.60694016],[0. 0. 0. 0. 0. 0.],"[-1.04762934e-07 -5.87163828e-05 -6.47494418e-04 -1.46486407e-06
 -1.34007887e-07 -9.23695975e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=475386080)",,[ 0.02557247 -0.79722662  0.29650841 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=485504375)",,[ 0.02556204 -0.79723514  0.29655767 -2.9886654  -0.69387756 -1.60694037],[0. 0. 0. 0. 0. 0.],"[ 1.38910260e-05 -5.45612225e-05 -5.96955753e-04 -1.17827153e-06
  5.86292213e-08 -1.37687127e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=485532646)",,[ 0.02557383 -0.79722549  0.29649635 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=495648741)",,[ 0.0255619  -0.79723544  0.29655163 -2.98866627 -0.69388707 -1.60694011],[0. 0. 0. 0. 0. 0.],"[ 3.57875863e-06 -2.57092511e-05 -5.54118149e-04 -8.86059131e-07
  1.45758856e-07  1.93700665e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=495671922)",,[ 0.02557521 -0.79722433  0.29648403 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=505797907)",,[ 0.02556187 -0.79723528  0.29654457 -2.98866784 -0.693892   -1.60693954],[0. 0. 0. 0. 0. 0.],"[-9.48510240e-06  1.12936756e-05 -7.28908210e-04 -5.14301721e-07
  1.85804323e-07 -1.28774966e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=505824638)",,[ 0.02557588 -0.79722378  0.29647809 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=515938043)",,[ 0.02556201 -0.79723497  0.29653686 -2.98866898 -0.69389734 -1.6069391 ],[0. 0. 0. 0. 0. 0.],"[ 1.63768249e-05  3.24796908e-05 -7.90232902e-04 -4.80977126e-07
  1.38213141e-07 -2.55790193e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=515973824)",,[ 0.02557707 -0.79722278  0.29646751 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=526123901)",,[ 0.02556198 -0.79723471  0.29652952 -2.98866999 -0.69390414 -1.60693856],[0. 0. 0. 0. 0. 0.],"[-7.04294589e-08  3.15327600e-05 -7.22267807e-04 -6.88150380e-07
  1.07022224e-07  1.08879622e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=526194983)",,[ 0.02557796 -0.79722204  0.29645953 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591455, nanosec=536388441)",,[ 0.02556222 -0.7972347   0.29652391 -2.98866979 -0.69391266 -1.60693877],[0. 0. 0. 0. 0. 0.],"[ 2.86688888e-05  5.70660117e-06 -5.00433644e-04 -7.36536242e-07
  1.31635803e-09 -1.60125000e-08]",xmate_state
