header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=936292786)",,[-0.02050612 -0.61434762  0.39170467  2.23022409  0.57679526  0.87650556],[0. 0. 0. 0. 0. 0.],"[ 1.11396142e-01 -1.93054820e-02 -1.21714020e-01 -1.66270233e-05
 -1.07121261e-04 -1.07847173e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=936320017)",,[-0.01837076 -0.61498549  0.39004036  2.22849366  0.57634784  0.8738355 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=946453842)",,[-0.01936873 -0.61459955  0.3905162   2.22917439  0.57631336  0.87490083],[0. 0. 0. 0. 0. 0.],"[ 1.13310739e-01 -2.55811117e-02 -1.15838410e-01 -2.12987682e-05
 -9.45196079e-05 -1.01377955e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=946495263)",,[-0.01699197 -0.61532986  0.38890691  2.22737107  0.57598524  0.8716187 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=956660270)",,[-0.01812704 -0.61491433  0.38936785  2.228192    0.57595686  0.87310106],[0. 0. 0. 0. 0. 0.],"[ 1.24681329e-01 -3.20848902e-02 -1.13913732e-01 -2.61476144e-05
 -8.34677357e-05 -1.31596525e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=956683331)",,[-0.01549325 -0.61574148  0.38781977  2.22619127  0.57555683  0.86907202],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=966822977)",,[-0.01683127 -0.61526963  0.38831293  2.22722578  0.57566276  0.87107994],[0. 0. 0. 0. 0. 0.],"[ 1.31094583e-01 -3.63775173e-02 -1.05848984e-01 -2.94363710e-05
 -8.21435232e-05 -1.54167053e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=966857468)",,[-0.01393332 -0.61622877  0.38681608  2.22500683  0.57503385  0.86645263],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=977008324)",,[-0.01533121 -0.61570585  0.38723841  2.22611187  0.57529084  0.86854462],[0. 0. 0. 0. 0. 0.],"[ 1.39628479e-01 -4.08703299e-02 -9.83113392e-02 -2.61733763e-05
 -8.89601715e-05 -1.79842974e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=977033935)",,[-0.01313141 -0.61649727  0.3863516   2.22444923  0.57474789  0.86513182],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=987153900)",,[-0.01387783 -0.61615268  0.38633669  2.22506843  0.57485338  0.8661118 ],[0. 0. 0. 0. 0. 0.],"[ 1.47207027e-01 -4.62570651e-02 -8.94654162e-02 -2.43698113e-05
 -9.67209255e-05 -1.89595930e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=987189861)",,[-0.01149272 -0.61707129  0.38549547  2.22341799  0.57419747  0.86251673],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=997332847)",,[-0.01236811 -0.61666099  0.38551608  2.224048    0.57436611  0.86367446],[0. 0. 0. 0. 0. 0.],"[ 1.52471571e-01 -5.20128426e-02 -8.15183866e-02 -1.74842218e-05
 -9.59525722e-05 -1.88910190e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977978, nanosec=997357018)",,[-0.00979226 -0.6176598   0.38475124  2.22252192  0.57371472  0.85962997],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=7477763)",,[-0.01081588 -0.61720887  0.38477872  2.22314964  0.57389096  0.86126373],[0. 0. 0. 0. 0. 0.],"[ 1.56313906e-01 -5.47211833e-02 -7.18703773e-02 -1.23879482e-05
 -8.79539441e-05 -1.94732847e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=7515624)",,[-0.00805594 -0.61828002  0.38410738  2.22189045  0.57345394  0.85689679],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=17658510)",,[-0.00916662 -0.61779886  0.38410655  2.22237033  0.57347184  0.85858561],[0. 0. 0. 0. 0. 0.],"[ 1.64203588e-01 -5.89678399e-02 -6.56149012e-02 -1.17086739e-05
 -7.23173974e-05 -2.26290308e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=17684821)",,[-0.00629218 -0.61893513  0.38356191  2.22129925  0.57322991  0.85411973],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=27802976)",,[-0.00753159 -0.61839903  0.38354359  2.2217872   0.57320312  0.85599417],[0. 0. 0. 0. 0. 0.],"[ 1.63417616e-01 -6.01365285e-02 -5.52093421e-02 -1.18452201e-05
 -5.35490811e-05 -2.28392927e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=27840448)",,[-0.00456259 -0.61963236  0.38311499  2.22077881  0.57312523  0.85167725],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=37985083)",,[-0.00572625 -0.61908172  0.38303109  2.22123212  0.57298615  0.85318832],[0. 0. 0. 0. 0. 0.],"[ 1.67156077e-01 -6.34017472e-02 -4.53595054e-02 -1.35288436e-05
 -4.66759605e-05 -2.26421785e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=38012134)",,[-0.00278431 -0.62036776  0.38277644  2.22043165  0.57312952  0.84922829],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=48132909)",,[-0.00404266 -0.61975615  0.38263961  2.22074363  0.57285315  0.85074279],[0. 0. 0. 0. 0. 0.],"[ 1.66753835e-01 -6.73299273e-02 -3.73559779e-02 -1.76944126e-05
 -3.73797651e-05 -2.13535200e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=48165280)",,"[-1.01097717e-03 -6.21116901e-01  3.82558543e-01  2.22023436e+00
  5.73215938e-01  8.46833164e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=58307406)",,[-0.00238803 -0.62045235  0.38236229  2.22037549  0.57285613  0.84848009],[0. 0. 0. 0. 0. 0.],"[ 1.64749887e-01 -6.92762073e-02 -2.65162592e-02 -2.05812789e-05
 -1.76072630e-05 -2.02769293e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=58337437)",,"[-1.22004160e-04 -6.21491353e-01  3.82492886e-01  2.22017682e+00
  5.73281407e-01  8.45581592e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=68458652)",,"[-7.49655603e-04 -6.21158025e-01  3.82177287e-01  2.22018401e+00
  5.72945343e-01  8.46308137e-01]",[0. 0. 0. 0. 0. 0.],"[ 1.62980413e-01 -7.02219621e-02 -1.73534267e-02 -1.66605710e-05
 -3.47047501e-06 -2.06351767e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=68496144)",,"[ 1.68897673e-03 -6.22251624e-01  3.82439742e-01  2.22004621e+00
  5.73448778e-01  8.42874735e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=78642310)",,"[ 8.17004092e-04 -6.21831248e-01  3.82086190e-01  2.22011251e+00
  5.73083684e-01  8.44133418e-01]",[0. 0. 0. 0. 0. 0.],"[ 1.58867913e-01 -6.79901553e-02 -8.45975295e-03 -1.45636927e-05
  4.21121806e-06 -2.18367184e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=78671861)",,[ 0.00337101 -0.62299424  0.38249824  2.22000198  0.5736212   0.84041992],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=88790176)",,[ 0.00249251 -0.62254278  0.38207217  2.22010614  0.57327512  0.84174334],[0. 0. 0. 0. 0. 0.],"[ 1.66216692e-01 -7.06930324e-02  3.76556305e-04 -1.48584620e-05
  1.19547107e-05 -2.37689224e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=88825097)",,[ 0.00496867 -0.62374209  0.38266342  2.22007526  0.573854    0.8382549 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=98967242)",,[ 0.00417684 -0.62331082  0.38217921  2.22015543  0.57352303  0.83925629],[0. 0. 0. 0. 0. 0.],"[ 1.50606261e-01 -6.94126629e-02  1.15970432e-02 -1.40797765e-05
  1.79905097e-05 -2.24217692e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=98994143)",,[ 0.00648334 -0.62448438  0.38293763  2.22030066  0.57413319  0.83632668],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=109109738)",,[ 0.00564397 -0.62400755  0.38239059  2.22020807  0.57374961  0.83722156],[0. 0. 0. 0. 0. 0.],"[ 1.48085734e-01 -7.03232610e-02  2.24271578e-02 -1.35228082e-05
  1.91530641e-05 -2.04481266e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=109136819)",,[ 0.00798317 -0.62521514  0.38333715  2.22064782  0.57438575  0.83424138],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=119272725)",,[ 0.00710583 -0.62471712  0.38270455  2.22038284  0.5740353   0.83541615],[0. 0. 0. 0. 0. 0.],"[ 1.43947111e-01 -6.96590451e-02  3.18912200e-02 -8.85216828e-06
  3.02960109e-05 -1.86866265e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=119301696)",,[ 0.00938747 -0.62592216  0.38385124  2.22111455  0.57460648  0.8322721 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=129419281)",,[ 0.00848093 -0.62539737  0.38310693  2.22069742  0.57430457  0.83363159],[0. 0. 0. 0. 0. 0.],"[ 1.35903270e-01 -6.69506700e-02  4.08563438e-02  2.38720581e-07
  3.74607074e-05 -1.94846408e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=129446842)",,[ 0.01004689 -0.62626438  0.38414502  2.221383    0.57474177  0.83135646],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=139582907)",,[ 0.00974666 -0.62605244  0.38359225  2.22115831  0.5745635   0.8318628 ],[0. 0. 0. 0. 0. 0.],"[ 1.23967339e-01 -6.48036025e-02  4.93221143e-02  8.52353193e-06
  4.60224401e-05 -2.03906461e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=139608368)",,[ 0.01130119 -0.6269203   0.38480253  2.22196318  0.57497079  0.8294318 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=149721543)",,[ 0.01093622 -0.6266711   0.38414912  2.22171482  0.57474333  0.83016231],[0. 0. 0. 0. 0. 0.],"[ 1.17659453e-01 -6.13167443e-02  5.71020940e-02  1.76235741e-05
  4.51817990e-05 -2.00968500e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=149745564)",,[ 0.0123834  -0.62753871  0.38553632  2.22271229  0.57527817  0.82792997],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=159881289)",,[ 0.01204351 -0.62726807  0.38481093  2.22225916  0.57496016  0.82848688],[0. 0. 0. 0. 0. 0.],"[ 1.09777940e-01 -5.90450176e-02  6.70682248e-02  1.51296590e-05
  4.60504783e-05 -1.94639056e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=159911331)",,[ 0.01331252 -0.62812633  0.38633936  2.22354929  0.57563156  0.82671116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=170056716)",,[ 0.01313454 -0.62790024  0.38564752  2.22295229  0.57529582  0.82697177],[0. 0. 0. 0. 0. 0.],"[ 9.91904486e-02 -5.75736140e-02  7.79756960e-02  1.39354566e-05
  6.09129864e-05 -1.69141737e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=170096728)",,[ 0.01407128 -0.62868593  0.38721766  2.22455494  0.57603042  0.82592126],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=180260414)",,[ 0.01399166 -0.62844556  0.38646009  2.22376761  0.57563739  0.82593066],[0. 0. 0. 0. 0. 0.],"[ 8.29636800e-02 -5.34843467e-02  8.06508886e-02  2.31928957e-05
  7.38138794e-05 -1.43122224e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=180289015)",,[ 0.01467458 -0.62920534  0.38814954  2.22559823  0.57649024  0.82535426],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=190423651)",,[ 0.01469108 -0.62896677  0.38732338  2.22474729  0.57598492  0.82523671],[0. 0. 0. 0. 0. 0.],"[ 6.78527189e-02 -5.14722999e-02  8.66675349e-02  3.05350509e-05
  8.44205432e-05 -1.19506004e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=190467433)",,[ 0.01515631 -0.62969069  0.38916776  2.22693068  0.57710694  0.82513072],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=200632989)",,[ 0.01522095 -0.62944852  0.38821508  2.22579146  0.5763982   0.82483645],[0. 0. 0. 0. 0. 0.],"[ 5.22832136e-02 -4.81490358e-02  9.07431236e-02  2.90911319e-05
  9.39475149e-05 -9.34871768e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=200656601)",,[ 0.01548353 -0.63012652  0.39021047  2.22818298  0.5777592   0.82514374],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=210799576)",,[ 0.01561808 -0.62989134  0.38916815  2.2269461   0.57693248  0.82466332],[0. 0. 0. 0. 0. 0.],"[ 3.86269391e-02 -4.43838316e-02  9.78923061e-02  2.48627905e-05
  1.10411403e-04 -7.93460639e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=210833998)",,[ 0.01559475 -0.63032806  0.39074651  2.22884103  0.57810905  0.82526677],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=220996794)",,[ 0.01592064 -0.63033776  0.39028395  2.22824539  0.57764314  0.82474739],[0. 0. 0. 0. 0. 0.],"[ 2.49218933e-02 -4.02613890e-02  1.02524940e-01  2.02277499e-05
  1.16518964e-04 -5.46693044e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=221036155)",,[ 0.01572165 -0.63068543  0.39184078  2.23020309  0.57879881  0.82563142],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=231162791)",,[ 0.01606466 -0.63069183  0.39131976  2.22942414  0.57833761  0.82500144],[0. 0. 0. 0. 0. 0.],"[ 1.33989675e-02 -3.50446360e-02  1.04587292e-01  1.68320079e-05
  1.21690165e-04 -3.50594218e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=231188772)",,[ 0.01571179 -0.6309698   0.39295187  2.2315589   0.5795071   0.82614618],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=241323207)",,[ 0.01611152 -0.63099504  0.39236331  2.23064473  0.57901084  0.82545811],[0. 0. 0. 0. 0. 0.],"[ 2.60772155e-03 -2.95152847e-02  1.03753753e-01  2.19451708e-05
  1.22056986e-04 -1.89545529e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=241349348)",,[ 0.0155635  -0.63118195  0.394045    2.23277799  0.58007379  0.82670195],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=251464783)",,[ 0.01605312 -0.63123313  0.3934006   2.23185623  0.57963324  0.82603084],[0. 0. 0. 0. 0. 0.],"[-8.14333133e-03 -2.28645825e-02  1.02498289e-01  2.33143116e-05
  1.15396603e-04 -8.68346127e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=251492784)",,[ 0.01530611 -0.63133483  0.39514988  2.23399137  0.58050919  0.82726107],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=261628880)",,[ 0.0158576  -0.63141744  0.39446081  2.23305466  0.58019708  0.82666843],[0. 0. 0. 0. 0. 0.],"[-2.10149480e-02 -1.76965554e-02  1.05742685e-01  2.71128529e-05
  1.10878875e-04 -8.59461373e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=261654621)",,[ 0.01492954 -0.63143926  0.3962824   2.23519976  0.58080071  0.82786192],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=271768625)",,[ 0.01557189 -0.63154284  0.39550483  2.23417641  0.58062727  0.82728631],[0. 0. 0. 0. 0. 0.],"[-2.97936203e-02 -1.21158427e-02  1.05499807e-01  3.21761116e-05
  9.51691755e-05 -5.77350979e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=271795796)",,[ 0.01447695 -0.63149075  0.39742356  2.23643434  0.58095518  0.82834417],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=281934572)",,[ 0.01518607 -0.63162314  0.39655705  2.23527842  0.58096444  0.82788389],[0. 0. 0. 0. 0. 0.],"[-3.93811571e-02 -7.62394984e-03  1.06995022e-01  3.89814123e-05
  9.01174971e-05 -2.07438924e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=281959453)",,[ 0.01419854 -0.6315018   0.39799134  2.23705982  0.58100633  0.82869124],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=292092728)",,[ 0.01468027 -0.63167242  0.39772666  2.23648268  0.5811826   0.82842091],[0. 0. 0. 0. 0. 0.],"[-4.85661617e-02 -3.86503475e-03  1.06874046e-01  5.01769906e-05
  8.07389349e-05 -1.24167134e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=292121099)",,[ 0.0135954  -0.63148293  0.3991221   2.23840414  0.58107354  0.82931623],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=302242044)",,[ 0.01411294 -0.63167366  0.39877193  2.23761711  0.58129576  0.82887031],[0. 0. 0. 0. 0. 0.],"[-5.78125083e-02  6.98310734e-04  1.05983142e-01  5.60423054e-05
  7.99041431e-05 -1.58222078e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=302267405)",,[ 0.01290111 -0.6314166   0.40020847  2.23981752  0.58119615  0.83009618],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=312393710)",,[ 0.01347766 -0.63163114  0.39978701  2.23887119  0.58133602  0.82943541],[0. 0. 0. 0. 0. 0.],"[-6.45970460e-02  4.73572177e-03  1.01136051e-01  6.78264317e-05
  8.22779847e-05 -1.10249155e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=312419751)",,[ 0.01209857 -0.63130975  0.401254    2.24120709  0.58136084  0.83099795],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=322536136)",,[ 0.01275055 -0.6315439   0.40080695  2.24022074  0.58138653  0.83016013],[0. 0. 0. 0. 0. 0.],"[-7.29543201e-02  9.19486674e-03  1.00527868e-01  7.20164211e-05
  8.62719284e-05 -3.73645228e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=322569097)",,[ 0.01119735 -0.63118396  0.40226076  2.24252444  0.58141377  0.83190905],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=332715223)",,[ 0.01196341 -0.63142375  0.40177532  2.24152426  0.58146785  0.83100276],[0. 0. 0. 0. 0. 0.],"[-8.03290196e-02  1.22572873e-02  9.61017861e-02  6.71481321e-05
  8.42207892e-05  1.26314499e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=332749164)",,[ 0.01015189 -0.63105     0.40320881  2.24390593  0.58164222  0.83334365],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=342870379)",,[ 0.01111132 -0.63128798  0.40268142  2.24277358  0.58150099  0.83193914],[0. 0. 0. 0. 0. 0.],"[-8.76523762e-02  1.39034148e-02  9.09401598e-02  6.83589671e-05
  7.82602696e-05  2.78602701e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=342899710)",,[ 0.00897111 -0.63090829  0.40412529  2.24541349  0.58188801  0.83513102],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=353039436)",,[ 0.01000032 -0.63112121  0.40365926  2.24418897  0.58163618  0.83333338],[0. 0. 0. 0. 0. 0.],"[-1.02547838e-01  1.52566212e-02  8.69080882e-02  6.30935499e-05
  8.78327078e-05  6.10978400e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=353064677)",,[ 0.0077335  -0.63075623  0.40497904  2.24699788  0.58216174  0.83689636],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=363182031)",,[ 0.00888409 -0.63096128  0.40448157  2.24559072  0.58183068  0.83498035],[0. 0. 0. 0. 0. 0.],"[-1.11016063e-01  1.59685609e-02  8.04763036e-02  6.56704311e-05
  9.87792096e-05  8.95050424e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=363207572)",,[ 0.00709421 -0.6306799   0.40537897  2.24781226  0.58230991  0.83778895],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=373345858)",,[ 0.0077306  -0.63080833  0.40525665  2.24702802  0.58206726  0.83673114],[0. 0. 0. 0. 0. 0.],"[-1.15017228e-01  1.52414680e-02  7.69073255e-02  6.15921783e-05
  1.04972986e-04  9.52146340e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=373371859)",,[ 0.00571897 -0.63053935  0.40614983  2.24946257  0.58250612  0.83974158],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=383488864)",,[ 0.00655778 -0.63066687  0.40597082  2.2484355   0.58236773  0.83844123],[0. 0. 0. 0. 0. 0.],"[-1.19776256e-01  1.42044989e-02  7.13047188e-02  5.75385053e-05
  1.06867208e-04  9.39836906e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=383516855)",,[ 0.00435297 -0.63041504  0.40682905  2.25091707  0.5824533   0.84145968],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=393653420)",,[ 0.00525662 -0.63052118  0.40668707  2.24994512  0.58260669  0.84028791],[0. 0. 0. 0. 0. 0.],"[-1.28701057e-01  1.42674151e-02  7.00728524e-02  6.76104220e-05
  1.07820951e-04  1.01330880e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=393678261)",,[ 0.0029857  -0.63029869  0.40746561  2.25239245  0.58217034  0.84296975],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=403795186)",,[ 0.00397905 -0.630397    0.40731642  2.25134473  0.58262396  0.84200608],[0. 0. 0. 0. 0. 0.],"[-1.27578129e-01  1.21317280e-02  6.22372595e-02  7.78976077e-05
  8.70704004e-05  9.42919321e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=403824208)",,"[ 1.62719536e-03 -6.30176413e-01  4.08071346e-01  2.25396315e+00
  5.81721842e-01  8.44336893e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=413959733)",,[ 0.00258503 -0.63028036  0.40795956  2.25285162  0.58241821  0.84368804],[0. 0. 0. 0. 0. 0.],"[-1.28062427e-01  1.06015466e-02  5.88024060e-02  9.43315439e-05
  7.15252146e-05  7.36773728e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=413982634)",,"[ 2.84484913e-04 -6.30037242e-01  4.08634899e-01  2.25551065e+00
  5.81093302e-01  8.45331271e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=424095878)",,"[ 1.29842194e-03 -6.30162348e-01  4.08522823e-01  2.25427550e+00
  5.81995311e-01  8.44993490e-01]",[0. 0. 0. 0. 0. 0.],"[-1.27282891e-01  1.18914303e-02  5.50406418e-02  1.10878252e-04
  5.91727285e-05  4.72434023e-05]",xmate_state
