index,x,y,z
17,9.89254,7.43005,-41.8704
17,9.89272,7.43369,-41.8595
17,9.91216,7.43313,-41.9563
17,9.91926,7.43736,-41.8895
17,9.88978,7.43299,-41.8666
17,9.89177,7.43827,-41.8974
17,9.90807,7.43307,-41.899
17,9.91249,7.44286,-41.8761
18,10.2172,4.34587,-40.8619
18,10.267,4.37066,-40.8891
18,10.2228,4.30883,-40.878
18,10.1708,4.3512,-40.9208
18,10.1442,4.34056,-40.8052
18,10.2502,4.3947,-40.8393
18,10.124,4.34764,-40.774
18,10.2275,4.29348,-40.8866
18,10.209,4.26269,-40.8298
18,10.1519,4.3,-40.8358
18,10.3797,4.30022,-40.8823
18,10.1209,4.33917,-40.8082
18,10.2115,4.24467,-40.7769
18,10.1649,4.31109,-40.8788
18,10.1873,4.26872,-40.8127
18,10.2527,4.30831,-40.8418
18,10.2985,4.30347,-40.8851
18,10.1363,4.34758,-40.8306
18,10.1837,4.31454,-40.9475
19,3.46435,-6.66934,-41.503
19,3.53008,-6.77821,-41.56
19,3.41892,-6.66851,-41.5007
19,3.42078,-6.72713,-41.4773
19,3.39369,-6.70139,-41.4984
19,3.33652,-6.72393,-41.4127
19,3.42193,-6.67306,-41.4764
19,3.46578,-6.63982,-41.5261
19,3.46922,-6.6741,-41.4992
19,3.42717,-6.78024,-41.4595
19,3.37933,-6.72615,-41.4807
19,3.42499,-6.60844,-41.5021
19,3.41573,-6.70484,-41.5034
19,3.40074,-6.72197,-41.4621
19,3.4678,-6.66314,-41.5377
19,3.48398,-6.51046,-41.5242
19,3.54711,-6.65015,-41.5098
19,3.43023,-6.71216,-41.4622
19,3.51575,-6.64658,-41.5425
20,10.7706,12.403,-41.4208
20,10.8005,12.3779,-41.4769
20,10.6718,12.2439,-41.4325
20,10.7735,12.3008,-41.3928
20,10.8427,12.3863,-41.4139
20,10.7799,12.3042,-41.4306
20,10.9221,12.4184,-41.4003
20,10.8653,12.3817,-41.3996
20,-4.75633,-45.9271,50.9703
20,10.6545,12.2484,-41.4428
20,-4.67134,-45.851,50.8937
20,-4.68757,-45.861,50.9741
20,10.8929,12.4729,-41.3612
20,-4.66166,-45.8746,50.9514
20,10.6499,12.3332,-41.4445
20,11.0276,12.428,-41.4271
20,10.8825,12.2782,-41.5021
20,-4.67872,-45.8463,50.9531
20,10.8269,12.3105,-41.4556
21,10.9034,12.4172,-41.3974
21,-4.7389,-45.906,50.9385
21,11.0286,12.4458,-41.3764
21,10.8711,12.1954,-41.5464
21,10.8266,12.4513,-41.3786
21,10.8861,12.2892,-41.5097
21,10.7285,12.389,-41.4346
21,10.9628,12.4224,-41.3683
21,10.848,12.4147,-41.4016
21,10.8718,12.3649,-41.3944
21,10.9784,12.4489,-41.3417
21,11.0409,12.3948,-41.4024
21,10.9585,12.405,-41.4778
21,10.7984,12.2496,-41.4788
21,10.8011,12.2305,-41.4625
21,10.7974,12.2991,-41.5254
21,10.946,12.4508,-41.414
21,10.9223,12.3829,-41.3417
21,11.0057,12.4442,-41.4069
22,16.6839,6.95382,-42.3402
22,16.7471,6.95756,-42.2871
22,16.7729,6.87669,-42.3057
22,16.6722,6.80888,-42.375
22,16.8182,6.91276,-42.3088
22,16.789,6.94538,-42.4031
22,16.8298,6.86592,-42.3623
22,16.7346,6.90472,-42.2412
22,16.7786,6.91353,-42.3022
22,16.791,6.84427,-42.3702
22,16.8688,6.96088,-42.3821
22,16.8254,6.88284,-42.3434
22,16.7716,6.95863,-42.3327
22,16.7295,6.91506,-42.2706
22,16.7615,6.85823,-42.3753
22,16.8306,6.98579,-42.3461
22,16.7239,7.00507,-42.3029
22,16.774,6.93953,-42.3012
22,16.9016,6.8912,-42.3391
23,-3.19849,0.641098,-43.0398
23,-3.28586,0.583659,-42.9717
23,-3.16016,0.752198,-43.0733
23,-3.2263,0.709946,-43.0253
23,-3.1651,0.664423,-43.116
23,-3.18073,0.67042,-43.057
23,-3.2378,0.698661,-43.068
23,-3.25781,0.612771,-43.1096
23,-3.27998,0.738274,-43.01
23,-3.31735,0.711308,-42.9793
23,-3.24798,0.641379,-43.0544
23,-3.12826,0.7005,-43.0847
23,-3.2781,0.694373,-43.0369
23,-3.19562,0.620252,-43.0392
23,-3.20236,0.637192,-43.029
23,-3.20836,0.655511,-43.0454
23,-3.19306,0.740082,-43.1073
23,-3.17664,0.618923,-43.0765
23,-3.15283,0.67444,-43.0804
24,7.99889,-15.6298,-38.2842
24,7.98232,-15.5176,-38.3447
24,7.8908,-15.5468,-38.2109
24,8.00336,-15.5323,-38.2471
24,7.94196,-15.5405,-38.2322
24,7.89339,-15.6131,-38.2392
24,7.96045,-15.5714,-38.2787
24,7.89606,-15.5714,-38.2604
24,8.00878,-15.6441,-38.2387
24,7.85267,-15.6264,-38.2196
24,7.95436,-15.5189,-38.3865
24,8.01041,-15.5384,-38.412
24,7.9221,-15.5522,-38.3214
24,7.95605,-15.6178,-38.2888
24,7.92531,-15.5535,-38.2941
24,7.81352,-15.5469,-38.257
24,7.97638,-15.5391,-38.2629
24,7.87038,-15.6331,-38.2745
24,7.93837,-15.5556,-38.2711
25,16.0682,-3.55211,-40.9569
25,16.2062,-3.56053,-40.939
25,16.1545,-3.59424,-41.0178
25,16.1225,-3.50479,-40.9748
25,16.1552,-3.54764,-41.0088
25,16.2237,-3.53353,-40.9707
25,16.1692,-3.58895,-40.9667
25,16.1141,-3.56165,-40.8854
25,16.1797,-3.62572,-40.9501
25,16.0825,-3.59617,-40.9332
25,16.1407,-3.62171,-41.0017
25,16.0712,-3.5676,-40.8981
25,16.1726,-3.58548,-40.944
25,16.1741,-3.58634,-40.9129
25,16.1569,-3.46233,-40.9174
25,16.0909,-3.64148,-40.9741
25,16.1652,-3.57353,-40.9487
25,16.0633,-3.55355,-40.9729
25,16.1202,-3.57243,-40.9601
26,19.0865,4.20942,-40.3565
26,19.0308,4.1855,-40.395
26,19.1411,4.14571,-40.3112
26,19.1712,4.10577,-40.3871
26,19.0606,4.16257,-40.3703
26,19.098,4.21135,-40.3782
26,19.1734,4.14219,-40.4203
26,19.0654,4.10289,-40.4187
26,19.0819,4.17908,-40.397
26,19.0867,4.18123,-40.3837
26,19.1012,4.04732,-40.413
26,19.0413,4.1463,-40.353
26,19.0671,4.17851,-40.4046
26,19.0175,4.20254,-40.2966
26,18.983,4.10734,-40.396
26,19.1205,4.10349,-40.3961
26,19.1274,4.14926,-40.4331
26,19.1398,4.14242,-40.3806
27,12.204,-5.01342,-42.2244
27,12.4189,-5.05865,-42.3134
27,12.2523,-5.14102,-42.292
27,12.2773,-5.05762,-42.2341
27,12.2898,-5.05164,-42.3009
27,12.3682,-5.01267,-42.3518
27,12.2834,-5.04164,-42.2918
27,12.3558,-5.04438,-42.3301
27,12.2633,-5.04776,-42.2947
27,12.2669,-5.08361,-42.2586
27,12.3954,-5.00216,-42.3096
27,12.3457,-5.04214,-42.2791
27,12.2825,-5.02615,-42.2789
27,12.3264,-5.08236,-42.2619
27,12.3076,-4.9721,-42.2829
27,12.4092,-4.9963,-42.3152
27,12.4639,-4.97178,-42.3093
27,12.42,-4.93655,-42.2669
27,12.3268,-4.88392,-42.2842
28,-2.33141,1.88811,-41.5058
28,-2.33685,1.91781,-41.452
28,-2.17743,1.90734,-41.5589
28,-2.36626,1.83412,-41.4053
28,-2.29781,1.93981,-41.5094
28,-2.28885,1.88112,-41.5488
28,-2.31958,1.92485,-41.6115
28,-2.1747,1.89581,-41.5785
28,-2.26539,1.91159,-41.567
28,-2.34656,1.96017,-41.4713
28,-2.3003,1.91365,-41.5135
28,-2.2349,1.92161,-41.516
28,-2.27975,1.82874,-41.54
28,-2.1957,1.94408,-41.5708
28,-2.22564,1.97231,-41.5019
28,-2.30188,1.8927,-41.4589
28,-2.20862,1.93606,-41.5054
28,-2.42244,1.93455,-41.4602
28,-2.22451,1.88279,-41.5007
29,-0.831611,-7.9104,-41.3739
29,-0.747082,-7.94948,-41.3823
29,-0.782823,-7.99777,-41.3609
29,-0.776139,-7.94459,-41.3864
29,-0.867566,-7.97822,-41.3147
29,-0.840948,-7.90131,-41.338
29,-0.882593,-7.91082,-41.2873
29,-0.816563,-7.95333,-41.3245
29,-0.733181,-7.84421,-41.4445
29,-0.877085,-7.91706,-41.3349
29,-0.779111,-8.00865,-41.3556
29,-0.784937,-7.87602,-41.3882
29,-0.909919,-8.04159,-41.3055
29,-0.869669,-7.94622,-41.3304
29,-0.834102,-7.9454,-41.3539
29,-0.81767,-7.97682,-41.3789
29,-0.724919,-7.95149,-41.4227
29,-0.876706,-7.99942,-41.3642
29,-0.795828,-7.96532,-41.3633
30,18.5983,11.0072,-39.8416
30,18.5247,10.9811,-39.8104
30,18.4998,10.9679,-39.7997
30,18.5192,10.9644,-39.8474
30,18.5552,10.8829,-39.8233
30,18.4507,10.9594,-39.8278
30,18.5632,10.9851,-39.8123
30,18.5161,10.935,-39.8524
30,18.5144,10.9921,-39.8217
30,18.4481,10.975,-39.859
30,18.5296,10.9905,-39.8582
30,18.478,10.951,-39.8813
30,18.4609,10.9691,-39.8359
30,18.503,11.0071,-39.8539
30,18.5831,11.0104,-39.8661
30,18.5322,11.0101,-39.8382
30,18.4532,10.9878,-39.8311
30,18.4177,10.9834,-39.8542
30,18.3724,10.9472,-39.8095
31,14.7276,-1.23683,-38.49
31,14.9305,-1.31009,-38.516
31,14.8312,-1.20203,-38.5776
31,14.8111,-1.21098,-38.4917
31,14.7484,-1.30671,-38.4875
31,14.8148,-1.23469,-38.5588
31,14.7485,-1.29437,-38.5022
31,14.857,-1.25005,-38.4587
31,14.8157,-1.2487,-38.5662
31,14.7737,-1.22416,-38.5643
31,14.7948,-1.23568,-38.5421
31,14.7018,-1.28537,-38.5412
31,14.7272,-1.23473,-38.5293
31,14.8111,-1.23483,-38.5894
31,14.8952,-1.18258,-38.5925
31,14.8193,-1.19739,-38.5038
31,14.8851,-1.24536,-38.5688
31,14.7936,-1.31668,-38.4788
31,14.7761,-1.31996,-38.5278
32,-8.27847,-6.34999,-37.0216
32,-8.22802,-6.33854,-36.9552
32,-8.37058,-6.30544,-36.9425
32,-8.3127,-6.38916,-36.9817
32,-8.2363,-6.33674,-37.0136
32,-8.28541,-6.36027,-36.9919
32,-8.30422,-6.3176,-36.9787
32,-8.25233,-6.36969,-37.0223
32,-8.34735,-6.44474,-36.9435
32,-8.23797,-6.34081,-37.0621
32,-8.33406,-6.40224,-36.9726
32,-8.32365,-6.34339,-36.9654
32,-8.22877,-6.34321,-37.0269
32,-8.28687,-6.3585,-37.0205
32,-8.29656,-6.2747,-37.0111
32,-8.376,-6.38356,-36.9805
32,-8.31057,-6.35391,-36.954
32,-8.28159,-6.26017,-36.9997
32,-8.20936,-6.28189,-37.0393
33,8.29289,-1.6909,-41.0781
33,8.47169,-1.63209,-41.1082
33,8.42768,-1.72503,-41.1545
33,8.40633,-1.66778,-41.0281
33,8.39556,-1.65029,-41.1801
33,8.50104,-1.60155,-41.0437
33,8.48578,-1.67313,-41.0922
33,8.45538,-1.75183,-41.1381
33,8.45552,-1.67731,-41.1171
33,8.47302,-1.72994,-41.0974
33,8.46176,-1.66727,-41.1226
33,8.35665,-1.68723,-41.0093
33,8.4046,-1.71816,-41.0476
33,8.44266,-1.68778,-41.1101
33,8.41499,-1.6431,-41.1312
33,8.44477,-1.70464,-41.1051
33,8.49587,-1.67914,-41.1375
33,8.47002,-1.71985,-41.1132
33,8.38911,-1.60845,-41.1109
34,4.03078,-0.65817,-41.6201
34,4.07625,-0.594706,-41.7576
34,3.99523,-0.61348,-41.6371
34,4.05925,-0.647982,-41.636
34,4.01242,-0.596027,-41.6231
34,3.95309,-0.660714,-41.6671
34,3.9998,-0.674546,-41.6559
34,3.99965,-0.653989,-41.6269
34,4.09838,-0.639322,-41.6474
34,4.00014,-0.70839,-41.6139
34,4.11919,-0.595878,-41.6193
34,4.07732,-0.647592,-41.6511
34,4.07405,-0.619386,-41.6154
34,4.03092,-0.693362,-41.6696
34,4.05871,-0.668044,-41.6252
34,4.19551,-0.621818,-41.7445
34,4.08219,-0.603498,-41.6871
34,4.00075,-0.703928,-41.6433
34,4.03383,-0.611097,-41.6539
35,-0.0449621,19.9942,-33.9985
35,-0.0351408,19.9839,-34.037
35,-0.0637042,20.0159,-34.0452
35,-0.066748,20.0066,-34.0739
35,-0.0663236,20.0027,-34.0329
35,-0.0715586,19.9791,-34.111
35,-0.0478559,20.0154,-34.0407
35,-0.0670382,20.0085,-34.0253
35,-0.0702972,19.9502,-34.0424
35,-0.0784969,19.9356,-34.0704
35,-0.0735943,19.9198,-33.9825
35,-0.0675483,19.9338,-33.9828
35,-0.0734897,19.9295,-34.0434
35,-0.0709552,19.9304,-34.0553
35,-0.0558458,19.9297,-34.0419
