index,x,y,z
44,10.7355,3.67287,-41.9829
44,10.7093,3.65948,-42.0206
44,10.7925,3.59176,-42.0122
44,10.6509,3.60586,-41.9101
44,10.6867,3.59994,-41.9561
44,10.7252,3.64449,-41.9779
44,10.6834,3.67444,-41.9003
44,10.768,3.64411,-42.043
44,10.6664,3.58709,-41.8986
44,10.7112,3.58682,-41.9443
44,10.6779,3.59036,-41.9061
44,10.7274,3.55732,-41.954
44,10.7956,3.62459,-42.1005
44,10.7088,3.53467,-42.0049
44,10.8231,3.59155,-42.0566
44,10.7311,3.66201,-41.986
44,10.6251,3.65361,-41.9162
44,10.7067,3.51853,-41.9826
44,10.7306,3.60487,-41.9514
46,10.4228,6.27509,-41.4893
46,10.3566,6.27551,-41.4426
46,10.4069,6.27132,-41.5029
46,10.334,6.24914,-41.4019
46,10.3921,6.22995,-41.4704
46,10.3797,6.31425,-41.4733
46,10.3902,6.27544,-41.4665
46,10.37,6.26129,-41.4878
46,10.3874,6.31777,-41.4162
46,10.3751,6.30049,-41.4815
46,10.3439,6.26752,-41.4034
46,10.4044,6.31317,-41.503
46,10.3877,6.27509,-41.4092
46,10.3337,6.27126,-41.4634
46,10.2917,6.3106,-41.3502
46,10.3703,6.32394,-41.4668
46,10.4266,6.24557,-41.4571
46,10.3588,6.26242,-41.4739
46,10.3797,6.29425,-41.4259
48,12.357,6.39647,-40.4709
48,12.3895,6.33554,-40.5038
48,12.3078,6.334,-40.4471
48,12.3519,6.41399,-40.4396
48,12.3508,6.48183,-40.4787
48,12.2842,6.36899,-40.4241
48,12.3293,6.43368,-40.4078
48,12.3956,6.3566,-40.5347
48,12.3822,6.40494,-40.5157
48,12.3938,6.35721,-40.527
48,12.3927,6.4153,-40.4667
48,12.3436,6.38268,-40.4751
48,12.2691,6.45535,-40.4526
48,12.3346,6.37605,-40.4776
48,12.3305,6.44577,-40.4574
48,12.334,6.36506,-40.4673
48,12.3674,6.41925,-40.459
48,12.3262,6.32412,-40.4443
48,12.29,6.44431,-40.4124
50,10.4098,3.49373,-42.1698
50,10.3965,3.45124,-42.1201
50,10.3,3.53428,-42.0916
50,10.3599,3.52112,-42.1578
50,10.3231,3.48134,-42.1028
50,10.3152,3.51473,-42.0956
50,10.3923,3.43349,-42.1429
50,10.2843,3.50199,-42.0326
50,10.3846,3.46811,-42.1601
50,10.3176,3.46811,-42.0634
50,10.3435,3.51627,-42.1037
50,10.3881,3.5872,-42.1573
50,10.3903,3.47581,-42.1423
50,10.3505,3.48282,-42.1443
50,10.3719,3.43737,-42.1275
50,10.4114,3.42131,-42.1316
50,10.3381,3.51331,-42.0866
50,10.4026,3.44982,-42.1686
50,10.3868,3.49169,-42.148
52,9.71069,5.47158,-42.5646
52,9.66723,5.56663,-42.5291
52,9.67835,5.50664,-42.515
52,9.70179,5.46719,-42.5375
52,9.69415,5.4339,-42.5499
52,9.66569,5.52908,-42.5179
52,9.67148,5.5405,-42.5063
52,9.68142,5.51228,-42.5449
52,9.72175,5.51594,-42.5452
52,9.74155,5.53899,-42.5564
52,9.65178,5.50749,-42.4667
52,9.7389,5.54388,-42.5992
52,9.65048,5.5659,-42.5086
52,9.61844,5.61057,-42.5151
52,9.65327,5.55867,-42.5148
52,9.77711,5.48131,-42.6037
52,9.67224,5.51044,-42.5064
52,9.6578,5.4598,-42.5471
52,9.70611,5.41441,-42.5588
54,13.0388,7.08919,-41.5752
54,12.9684,7.10964,-41.6015
54,12.9725,7.09485,-41.539
54,13.0942,7.10996,-41.6336
54,13.0026,7.05446,-41.5381
54,13.0028,7.06703,-41.5942
54,13.0657,7.07075,-41.5969
54,13.0048,7.05722,-41.5687
54,13.0324,7.02906,-41.5751
54,12.9867,7.08455,-41.583
54,13.0666,7.09623,-41.6238
54,13.0518,7.07421,-41.5673
54,12.9872,7.02695,-41.5547
