index,x,y,z
28,-12.2881,-19.9266,-33.8606
28,-12.2889,-19.8852,-33.8216
28,-12.3107,-19.9392,-33.8058
28,-12.2847,-20.0085,-33.8286
28,-12.2475,-20.0075,-33.89
28,-12.1085,-20.0583,-33.9781
29,1.57383,0.034618,-43.252
29,1.69908,-0.0114,-43.2584
29,1.70826,0.0609247,-43.2864
29,1.68265,-0.0496713,-43.3357
29,1.57271,0.0123494,-43.2329
29,1.78779,0.0211751,-43.3631
29,1.66908,0.0999937,-43.3691
29,1.64256,0.0354768,-43.3682
29,1.66309,0.0726379,-43.3621
30,-5.44139,-22.8896,-34.004
30,-5.4809,-22.89,-34.008
30,-5.55878,-22.9865,-33.8893
30,-5.39886,-23.0196,-33.9902
30,-5.46418,-23.0086,-33.905
30,-5.3451,-23.0013,-34.0387
30,-5.42439,-22.9421,-34.0154
30,-5.47767,-22.9464,-33.9109
30,-5.4992,-22.9963,-33.905
31,1.59745,0.109047,-43.4579
31,1.5851,0.209016,-43.4582
31,1.45223,0.245405,-43.3139
31,1.50786,0.169486,-43.3679
31,1.59201,0.138563,-43.3909
31,1.60002,0.157617,-43.3888
31,1.52559,0.208822,-43.3478
31,1.55706,0.147075,-43.33
31,1.5103,0.224998,-43.2769
32,2.08993,-24.3238,-33.7146
32,2.11591,-24.2911,-33.7577
32,2.16475,-24.4047,-33.7352
32,2.15627,-24.436,-33.7532
32,2.16795,-24.3196,-33.7431
32,2.25968,-24.3769,-33.8635
32,2.16791,-24.3683,-33.7775
32,2.097,-24.357,-33.702
32,2.00946,-24.3905,-33.6374
33,1.74799,-0.163358,-43.3804
33,1.77735,-0.184763,-43.3799
33,1.80183,-0.221123,-43.3494
33,1.86183,-0.196351,-43.4111
33,2.00414,-0.224285,-43.5816
33,1.91755,-0.239321,-43.4407
33,1.83323,-0.154355,-43.4013
33,1.7349,-0.190375,-43.3503
34,8.22051,-24.1037,-33.3294
34,8.15069,-24.0779,-33.3034
34,8.20512,-24.0683,-33.2893
34,8.30821,-24.2339,-33.379
34,8.33607,-24.1822,-33.4166
34,8.15172,-24.1365,-33.2881
34,8.15744,-24.1569,-33.3068
34,8.17723,-24.2089,-33.3033
34,8.29016,-24.2748,-33.3982
35,2.10911,0.19249,-43.5145
35,1.98378,0.151469,-43.4774
35,2.03097,0.210537,-43.433
35,2.00364,0.117992,-43.4061
35,2.03709,0.221991,-43.4582
35,1.9644,0.200743,-43.4387
35,2.00844,0.236359,-43.4438
35,2.05756,0.263634,-43.4618
35,2.10958,0.165402,-43.5042
36,14.3028,-21.2463,-32.8304
36,14.3106,-21.1541,-32.8631
36,14.3923,-21.1792,-32.929
36,14.3781,-21.1824,-32.9046
36,14.3503,-21.1368,-32.9335
36,14.5298,-21.2632,-33.0131
36,14.335,-21.1822,-32.9238
36,14.4981,-21.2024,-33.0456
36,14.4669,-21.2505,-32.9736
37,3.88656,1.12147,-42.6976
37,3.81044,1.04946,-42.5866
37,3.73836,1.06896,-42.6543
37,3.69251,1.08849,-42.5036
37,3.83591,1.04075,-42.7311
37,3.74653,1.06845,-42.5443
37,3.81017,1.01883,-42.5641
37,3.80701,1.01869,-42.6388
37,3.7997,1.05146,-42.5552
38,17.1202,-18.5972,-33.209
38,17.0604,-18.5455,-33.1462
38,17.1324,-18.6093,-33.2038
38,17.0698,-18.4912,-33.2041
38,17.0974,-18.582,-33.2085
38,17.1539,-18.5552,-33.2301
38,17.1455,-18.6062,-33.2077
38,17.2154,-18.5255,-33.2572
38,17.1613,-18.644,-33.1984
39,5.65466,1.73275,-42.3112
39,5.56951,1.64545,-42.2504
39,5.62698,1.66089,-42.3248
39,5.52878,1.65009,-42.216
39,5.48283,1.75196,-42.2166
39,5.62909,1.60956,-42.3028
39,5.52347,1.63229,-42.1759
39,5.67854,1.67453,-42.2759
39,5.57348,1.674,-42.2165
40,21.5313,-12.1924,-33.5204
40,21.5486,-12.3234,-33.5346
40,21.4093,-12.2798,-33.4515
40,21.6289,-12.2782,-33.6033
40,21.5063,-12.2019,-33.5191
40,21.5871,-12.2053,-33.5936
40,21.6566,-12.359,-33.6122
40,21.5301,-12.2101,-33.5281
40,21.5613,-12.1848,-33.5333
